xmin;ymin;xmax;ymax;confidence;class;name;xc;yc;bbox_H;bbox_W;image;H;W;rel_xc;rel_yc;rel_W;rel_H;y_rounder;obj_sorter;FRUIT_ID;q;i1;i2
1878.112427;3191.989746;2340.524902;3798.556396;0.918324828;0;Sliced_Fruit;2109.112427;3494.989746;606.5666504;462.4124756;T2 B3 (17-25) exp 2.JPG;4032;3024;0.697457813;0.866812933;0.152914178;0.150438157;7;2116.112427;8;3;4;0
990.6123047;1204.480835;1468.003784;1808.477905;0.923733294;0;Sliced_Fruit;1228.612305;1505.480835;603.9970703;477.3914795;T2 C1 (1-8) exp 1.JPG;4032;3024;0.406287138;0.373383144;0.157867553;0.149800861;3;1231.612305;1;3;4;0
1643.427856;1281.706055;2137.641357;1858.385376;0.935247302;0;Sliced_Fruit;1890.427856;1569.706055;576.6793213;494.213501;T2 C1 (1-8) exp 1.JPG;4032;3024;0.625141487;0.389312018;0.163430391;0.143025625;3;1893.427856;2;3;3;0
997.5549927;1902.358398;1426.881714;2551.653809;0.929115891;0;Sliced_Fruit;1211.554993;2226.358398;649.2954102;429.3267212;T2 C1 (1-8) exp 1.JPG;4032;3024;0.400646492;0.552172222;0.141973122;0.161035568;4;1215.554993;3;3;3;0
1584.641235;1967.604004;2011.602783;2483.897949;0.951052964;0;Sliced_Fruit;1797.641235;2225.604004;516.2939453;426.9615479;T2 C1 (1-8) exp 1.JPG;4032;3024;0.59445808;0.55198512;0.141190988;0.128049094;4;1801.641235;4;3;3;0
921.53302;2611.809082;1351.061035;3144.610107;0.955264449;0;Sliced_Fruit;1135.53302;2877.809082;532.8010254;429.5280151;T2 C1 (1-8) exp 1.JPG;4032;3024;0.375506951;0.713742332;0.142039688;0.132143111;5;1140.53302;5;3;3;0
1493.306396;2628.799316;1965.375732;3141.325684;0.954426527;0;Sliced_Fruit;1729.306396;2884.799316;512.5263672;472.0693359;T2 C1 (1-8) exp 1.JPG;4032;3024;0.571860581;0.715476021;0.156107585;0.127114674;5;1734.306396;6;3;4;0
956.0888672;3217.328125;1343.023804;3725.693848;0.910466075;0;Sliced_Fruit;1149.088867;3471.328125;508.3657227;386.9349365;T2 C1 (1-8) exp 1.JPG;4032;3024;0.379989705;0.860944475;0.127954675;0.126082769;6;1155.088867;7;3;3;0
1489.355103;3196.527832;1935.808716;3849.947754;0.747568429;0;Sliced_Fruit;1712.355103;3522.527832;653.4199219;446.4536133;T2 C1 (1-8) exp 1.JPG;4032;3024;0.566254994;0.873642815;0.147636777;0.162058512;6;1718.355103;8;3;3;0
1277.659546;1345.281616;1691.149658;1824.730103;0.946707606;0;Sliced_Fruit;1483.659546;1584.281616;479.4484863;413.4901123;T2 C1 (1-8) exp 2.JPG;4032;3024;0.490628157;0.392926988;0.136736148;0.118910835;3;1486.659546;1;2;1;0
1235.910034;1953.081665;1684.811401;2448.294922;0.944315612;0;Sliced_Fruit;1459.910034;2200.081665;495.2132568;448.9013672;T2 C1 (1-8) exp 2.JPG;4032;3024;0.482774482;0.545655175;0.148446219;0.122820748;4;1463.910034;2;3;4;0
1238.888428;2551.205078;1630.747437;3068.628906;0.885519564;0;Sliced_Fruit;1433.888428;2809.205078;517.4238281;391.8590088;T2 C1 (1-8) exp 2.JPG;4032;3024;0.474169454;0.69672745;0.129583006;0.128329322;5;1438.888428;3;3;3;0
1852.413208;2496.742432;2317.727539;3094.829346;0.878473938;0;Sliced_Fruit;2084.413208;2795.742432;598.0869141;465.3143311;T2 C1 (1-8) exp 2.JPG;4032;3024;0.689290082;0.6933885;0.153873787;0.148335048;5;2089.413208;4;3;4;0
1261.87561;3192.659424;1650.503662;3705.342041;0.777707338;0;Sliced_Fruit;1455.87561;3448.659424;512.6826172;388.6280518;T2 C1 (1-8) exp 2.JPG;4032;3024;0.481440347;0.855322278;0.128514567;0.127153427;7;1462.87561;5;3;4;0
1876.418457;3175.613525;2252.696533;3665.593994;0.833007991;0;Sliced_Fruit;2064.418457;3419.613525;489.9804688;376.2780762;T2 C1 (1-8) exp 2.JPG;4032;3024;0.682678061;0.848118434;0.124430581;0.121522934;7;2071.418457;6;4;4;2
1015.630432;1282.073975;1348.250732;1712.201294;0.948020697;0;Sliced_Fruit;1181.630432;1497.073975;430.1273193;332.6203003;T2 C2 (9-16) exp 1.JPG;4032;3024;0.390750804;0.371298109;0.109993486;0.106678403;3;1184.630432;1;3;3;0
1521.859741;1225.590698;1950.332642;1856.718872;0.933979392;0;Sliced_Fruit;1735.859741;1540.590698;631.1281738;428.4729004;T2 C2 (9-16) exp 1.JPG;4032;3024;0.574027692;0.382090947;0.141690774;0.156529805;3;1738.859741;2;3;3;0
942.9907227;1758.324585;1344.005127;2264.436768;0.948718309;0;Sliced_Fruit;1142.990723;2011.324585;506.1121826;401.0144043;T2 C2 (9-16) exp 1.JPG;4032;3024;0.377973123;0.498840423;0.132610583;0.125523855;4;1146.990723;3;3;3;0
1438.504272;1920.574341;1894.710571;2481.759521;0.927699029;0;Sliced_Fruit;1666.504272;2200.574341;561.1851807;456.2062988;T2 C2 (9-16) exp 1.JPG;4032;3024;0.551092683;0.545777366;0.150861871;0.139182833;4;1670.504272;4;3;3;0
911.7556763;2478.692383;1360.390747;3008.111328;0.946039081;0;Sliced_Fruit;1135.755676;2742.692383;529.4189453;448.6350708;T2 C2 (9-16) exp 1.JPG;4032;3024;0.375580581;0.680231246;0.148358158;0.131304302;5;1140.755676;5;3;2;0
1459.38208;2580.467041;1906.861206;3326.977051;0.896278322;0;Sliced_Fruit;1682.38208;2953.467041;746.5100098;447.479126;T2 C2 (9-16) exp 1.JPG;4032;3024;0.55634328;0.732506707;0.147975901;0.185146332;5;1687.38208;6;3;3;0
1444.561768;3359.226807;1855.774292;3910.946045;0.897162557;0;Sliced_Fruit;1649.561768;3634.226807;551.7192383;411.2125244;T2 C2 (9-16) exp 1.JPG;4032;3024;0.545490003;0.901345934;0.135982978;0.136835129;6;1655.561768;7;3;3;0
1226.275146;1345.630371;1636.758667;1830.548828;0.720737636;0;Sliced_Fruit;1431.275146;1587.630371;484.918457;410.4835205;T2 C2 (9-16) exp 2.JPG;4032;3024;0.473305273;0.393757533;0.135741905;0.120267474;3;1434.275146;1;3;3;0
1850.302124;1350.29248;2260.872559;1816.033325;0.948640883;0;Sliced_Fruit;2055.302124;1582.29248;465.7408447;410.5704346;T2 C2 (9-16) exp 2.JPG;4032;3024;0.679663401;0.392433651;0.135770646;0.115511122;3;2058.302124;2;3;2;0
1223.03479;1973.815063;1646.990479;2497.700439;0.942113101;0;Sliced_Fruit;1434.03479;2234.815063;523.885376;423.9556885;T2 C2 (9-16) exp 2.JPG;4032;3024;0.474217854;0.554269609;0.140196987;0.129931889;4;1438.03479;3;4;4;1
1827.02356;1943.280029;2242.267822;2462.933105;0.899125814;0;Sliced_Fruit;2034.02356;2202.280029;519.6530762;415.2442627;T2 C2 (9-16) exp 2.JPG;4032;3024;0.672626838;0.546200404;0.137316224;0.128882211;4;2038.02356;4;3;5;0
1249.52063;2600.481689;1670.496216;3221.51001;0.914928496;0;Sliced_Fruit;1459.52063;2910.481689;621.0283203;420.9755859;T2 C2 (9-16) exp 2.JPG;4032;3024;0.482645711;0.721845657;0.139211503;0.154024881;5;1464.52063;5;3;4;0
1826.641968;2663.865967;2301.134033;3162.155029;0.861820877;0;Sliced_Fruit;2063.641968;2912.865967;498.2890625;474.4920654;T2 C2 (9-16) exp 2.JPG;4032;3024;0.682421286;0.722436996;0.156908752;0.123583597;6;2069.641968;6;3;5;0
1293.972656;3259.623047;1679.319824;3816.270264;0.847083807;0;Sliced_Fruit;1485.972656;3537.623047;556.6472168;385.347168;T2 C2 (9-16) exp 2.JPG;4032;3024;0.491393074;0.877386668;0.127429619;0.138057345;7;1492.972656;7;4;4;1
1810.183105;3261.326172;2254.641846;3827.974609;0.866372883;0;Sliced_Fruit;2032.183105;3544.326172;566.6484375;444.4587402;T2 C2 (9-16) exp 2.JPG;4032;3024;0.672018223;0.87904915;0.146977097;0.140537807;7;2039.183105;8;3;4;0
972.6124268;1236.054077;1441.951538;1683.936768;0.941587687;0;Sliced_Fruit;1206.612427;1459.054077;447.8826904;469.3391113;T2 C3 (17-25) exp 1.JPG;4032;3024;0.399012046;0.361868571;0.155204733;0.111082016;3;1209.612427;1;3;4;0
1499.717529;1229.226563;1897.38623;1814.740234;0.88030225;0;Sliced_Fruit;1697.717529;1521.226563;585.5136719;397.6687012;T2 C3 (17-25) exp 1.JPG;4032;3024;0.561414527;0.377288334;0.1315042;0.145216684;3;1700.717529;2;3;3;0
937.8184814;1764.086792;1306.956421;2224.151367;0.951349258;0;Sliced_Fruit;1121.818481;1994.086792;460.0645752;369.1379395;T2 C3 (17-25) exp 1.JPG;4032;3024;0.37097172;0.494565177;0.122069424;0.114103317;4;1125.818481;3;3;2;0
1414.191772;1873.233032;1848.049194;2420.006104;0.936704934;0;Sliced_Fruit;1630.191772;2146.233032;546.7730713;433.8574219;T2 C3 (17-25) exp 1.JPG;4032;3024;0.539084581;0.532299859;0.14347137;0.135608401;4;1634.191772;4;3;3;0
949.8416748;2342.596924;1366.440552;2895.608398;0.943369567;0;Sliced_Fruit;1157.841675;2618.596924;553.0114746;416.598877;T2 C3 (17-25) exp 1.JPG;4032;3024;0.382884152;0.649453602;0.137764179;0.137155624;5;1162.841675;5;3;3;0
1451.057495;2473.337891;1936.284058;3026.800049;0.949366033;0;Sliced_Fruit;1693.057495;2749.337891;553.4621582;485.2265625;T2 C3 (17-25) exp 1.JPG;4032;3024;0.55987351;0.681879437;0.160458519;0.1372674;5;1698.057495;6;3;4;0
2107.647949;2155.205811;2554.102783;2698.180664;0.936352491;0;Sliced_Fruit;2330.647949;2426.205811;542.9748535;446.454834;T2 C3 (17-25) exp 1.JPG;4032;3024;0.770716914;0.601737552;0.147637181;0.134666382;5;2335.647949;7;4;3;1
894.1947021;3025.901367;1300.96936;3518.511719;0.867408752;0;Sliced_Fruit;1097.194702;3271.901367;492.6103516;406.7746582;T2 C3 (17-25) exp 1.JPG;4032;3024;0.362828936;0.811483474;0.134515429;0.122175186;6;1103.194702;8;3;3;0
1864.304077;1338.890869;2287.738281;1865.634155;0.81531316;0;Sliced_Fruit;2075.304077;1601.890869;526.7432861;423.4342041;T2 C3 (17-25) exp 2.JPG;4032;3024;0.686277803;0.397294362;0.140024538;0.130640696;3;2078.304077;1;3;4;0
1248.992676;2033.946289;1687.625;2560.841797;0.935207665;0;Sliced_Fruit;1467.992676;2296.946289;526.8955078;438.6323242;T2 C3 (17-25) exp 2.JPG;4032;3024;0.485447313;0.569679139;0.145050372;0.130678449;4;1471.992676;2;3;2;0
1899.064819;2009.588379;2319.80835;2563.025146;0.942358494;0;Sliced_Fruit;2109.064819;2285.588379;553.4367676;420.7435303;T2 C3 (17-25) exp 2.JPG;4032;3024;0.69744207;0.566862197;0.139134765;0.137261103;4;2113.064819;3;3;3;0
2383.7771;2234.76001;2795.222656;2678.231689;0.842864752;0;Sliced_Fruit;2588.7771;2455.76001;443.4716797;411.4455566;T2 C3 (17-25) exp 2.JPG;4032;3024;0.856077083;0.609067463;0.136060039;0.109988016;5;2593.7771;4;3;4;0
1199.944458;2639.874756;1592.911743;3307.6521;0.725402534;0;Sliced_Fruit;1395.944458;2972.874756;667.7773438;392.9672852;T2 C3 (17-25) exp 2.JPG;4032;3024;0.461621845;0.737320128;0.129949499;0.165619381;6;1401.944458;5;3;2;0
1837.366577;2699.292236;2256.74585;3230.74292;0.948350787;0;Sliced_Fruit;2046.366577;2964.292236;531.4506836;419.3792725;T2 C3 (17-25) exp 2.JPG;4032;3024;0.676708524;0.735191527;0.138683622;0.131808205;6;2052.366577;6;3;3;0
1142.433228;3356.383057;1676.804688;3865.636963;0.94411391;0;Sliced_Fruit;1409.433228;3610.383057;509.2539063;534.37146;T2 C3 (17-25) exp 2.JPG;4032;3024;0.466082417;0.895432306;0.176710139;0.126303052;7;1416.433228;7;2;2;0
1905.227783;3305.873047;2350.202148;3836.025879;0.912097991;0;Sliced_Fruit;2127.227783;3570.873047;530.152832;444.9743652;T2 C3 (17-25) exp 2.JPG;4032;3024;0.703448341;0.885633196;0.147147608;0.131486317;7;2134.227783;8;3;3;0
948.2279053;1230.333496;1416.463745;1787.468262;0.952794671;0;Sliced_Fruit;1182.227905;1508.333496;557.1347656;468.2358398;T2 D1 (1-8) exp 1.JPG;4032;3024;0.390948381;0.374090649;0.154839894;0.138178265;3;1185.227905;1;3;3;0
1555.904175;1285.685303;2031.026978;1842.584229;0.93513763;0;Sliced_Fruit;1792.904175;1563.685303;556.8989258;475.1228027;T2 D1 (1-8) exp 1.JPG;4032;3024;0.592891592;0.387818775;0.157117329;0.138119773;3;1795.904175;2;3;3;0
994.265625;1893.18689;1418.979736;2379.367676;0.95068711;0;Sliced_Fruit;1206.265625;2136.18689;486.1807861;424.7141113;T2 D1 (1-8) exp 1.JPG;4032;3024;0.398897363;0.529808256;0.140447788;0.120580552;4;1210.265625;3;4;3;2
1558.574463;1959.187988;1988.883667;2401.494629;0.943589687;0;Sliced_Fruit;1773.574463;2180.187988;442.3066406;430.3092041;T2 D1 (1-8) exp 1.JPG;4032;3024;0.586499492;0.540721227;0.142298017;0.109699068;4;1777.574463;4;3;4;0
957.2911987;2457.782471;1402.144653;2968.914551;0.95201695;0;Sliced_Fruit;1179.291199;2712.782471;511.1320801;444.8534546;T2 D1 (1-8) exp 1.JPG;4032;3024;0.389977248;0.672813113;0.147107624;0.126768869;5;1184.291199;5;3;3;0
1521.813843;2519.515869;1927.992798;3049.858887;0.951893866;0;Sliced_Fruit;1724.813843;2784.515869;530.3430176;406.1789551;T2 D1 (1-8) exp 1.JPG;4032;3024;0.570374948;0.690604134;0.134318438;0.131533487;5;1729.813843;6;3;4;0
894.0062866;3135.235352;1360.346802;3707.601807;0.929614484;0;Sliced_Fruit;1127.006287;3421.235352;572.3664551;466.3405151;T2 D1 (1-8) exp 1.JPG;4032;3024;0.372687264;0.848520673;0.154213133;0.141955966;6;1133.006287;7;3;4;0
1465.467041;3169.965576;1903.80542;3733.838867;0.938741148;0;Sliced_Fruit;1684.467041;3450.965576;563.873291;438.3383789;T2 D1 (1-8) exp 1.JPG;4032;3024;0.557032752;0.85589424;0.144953168;0.139849527;7;1691.467041;8;3;4;0
1338.441528;1382.188232;1727.416382;1864.036987;0.901315093;0;Sliced_Fruit;1532.441528;1622.188232;481.8487549;388.9748535;T2 D1 (1-8) exp 2.JPG;4032;3024;0.506759765;0.402328431;0.128629251;0.11950614;3;1535.441528;1;3;2;0
1888.042114;1389.316895;2283.671631;1831.29834;0.929105639;0;Sliced_Fruit;2085.042114;1609.316895;441.9814453;395.6295166;T2 D1 (1-8) exp 2.JPG;4032;3024;0.689498054;0.399136135;0.130829867;0.109618414;3;2088.042114;2;3;5;0
1318.440186;1958.637939;1716.643677;2455.91626;0.941265643;0;Sliced_Fruit;1517.440186;2206.637939;497.2783203;398.2034912;T2 D1 (1-8) exp 2.JPG;4032;3024;0.501799003;0.547281235;0.131681049;0.123332917;4;1521.440186;3;3;4;0
1883.195801;1938.937744;2292.412354;2447.697021;0.942029715;0;Sliced_Fruit;2087.195801;2192.937744;508.7592773;409.2165527;T2 D1 (1-8) exp 2.JPG;4032;3024;0.690210252;0.543883369;0.135322934;0.126180376;4;2091.195801;4;3;2;0
1228.186035;2542.277588;1692.164063;3123.394531;0.937764287;0;Sliced_Fruit;1459.186035;2832.277588;581.1169434;463.9780273;T2 D1 (1-8) exp 2.JPG;4032;3024;0.482535065;0.702449799;0.153431887;0.144126226;6;1465.186035;5;3;2;0
1892.980591;2579.652832;2323.660645;3094.524414;0.950453639;0;Sliced_Fruit;2107.980591;2836.652832;514.871582;430.6800537;T2 D1 (1-8) exp 2.JPG;4032;3024;0.697083529;0.703534929;0.142420653;0.127696325;6;2113.980591;6;3;3;0
1276.164185;3219.054443;1658.146973;3738.235352;0.863284409;0;Sliced_Fruit;1466.164185;3478.054443;519.1809082;381.9827881;T2 D1 (1-8) exp 2.JPG;4032;3024;0.484842654;0.862612709;0.12631706;0.128765106;7;1473.164185;7;3;2;0
1918.582153;3173.976807;2344.284424;3744.453613;0.923868597;0;Sliced_Fruit;2130.582153;3458.976807;570.4768066;425.7022705;T2 D1 (1-8) exp 2.JPG;4032;3024;0.70455759;0.857881152;0.14077456;0.141487303;7;2137.582153;8;3;3;0
958.0975342;1273.614014;1381.066406;1831.484253;0.94322288;0;Sliced_Fruit;1169.097534;1551.614014;557.8702393;422.9688721;T2 D2 (9-16) exp 1.JPG;4032;3024;0.386606327;0.384824904;0.139870659;0.138360674;3;1172.097534;1;3;2;0
1500.859741;1297.15564;1954.165283;1854.18811;0.932638764;0;Sliced_Fruit;1726.859741;1575.15564;557.0324707;453.305542;T2 D2 (9-16) exp 1.JPG;4032;3024;0.571051502;0.390663601;0.149902626;0.138152895;3;1729.859741;2;3;3;0
963.8115234;1930.398315;1421.731445;2533.908203;0.95231837;0;Sliced_Fruit;1191.811523;2231.398315;603.5098877;457.9199219;T2 D2 (9-16) exp 1.JPG;4032;3024;0.394117567;0.553422201;0.151428546;0.149680032;4;1195.811523;3;3;3;0
1551.126343;1974.401489;1971.490601;2504.802979;0.945579171;0;Sliced_Fruit;1761.126343;2239.401489;530.4014893;420.3642578;T2 D2 (9-16) exp 1.JPG;4032;3024;0.58238305;0.555407115;0.139009345;0.131547988;4;1765.126343;4;3;3;0
951.8019409;2597.369385;1360.708984;3158.400879;0.94136101;0;Sliced_Fruit;1155.801941;2877.369385;561.0314941;408.9070435;T2 D2 (9-16) exp 1.JPG;4032;3024;0.382209637;0.71363328;0.135220583;0.139144716;5;1160.801941;5;3;5;0
1505.660645;2574.288086;1937.427979;3126.446289;0.902885318;0;Sliced_Fruit;1720.660645;2850.288086;552.1582031;431.767334;T2 D2 (9-16) exp 1.JPG;4032;3024;0.569001536;0.706916688;0.142780203;0.136943999;5;1725.660645;6;3;5;0
915.4470825;3211.596924;1394.108398;3835.640137;0.935472846;0;Sliced_Fruit;1154.447083;3523.596924;624.0432129;478.6613159;T2 D2 (9-16) exp 1.JPG;4032;3024;0.381761601;0.873907967;0.158287472;0.154772622;6;1160.447083;7;3;4;0
1873.092896;1361.383789;2292.341309;1829.876099;0.832445443;0;Sliced_Fruit;2082.092896;1595.383789;468.4923096;419.2484131;T2 D2 (9-16) exp 2.JPG;4032;3024;0.688522783;0.395680503;0.138640348;0.116193529;3;2085.092896;1;3;5;0
1815.182495;1972.79834;2242.145508;2486.778564;0.945083082;0;Sliced_Fruit;2028.182495;2228.79834;513.9802246;426.9630127;T2 D2 (9-16) exp 2.JPG;4032;3024;0.67069527;0.552777366;0.141191472;0.127475254;4;2032.182495;2;3;4;0
1238.377686;2647.557129;1629.511963;3119.530518;0.938748538;0;Sliced_Fruit;1433.377686;2882.557129;471.9733887;391.1342773;T2 D2 (9-16) exp 2.JPG;4032;3024;0.474000557;0.714919923;0.129343346;0.117056892;6;1439.377686;3;3;5;0
1829.744995;2592.864258;2267.189453;3152.941406;0.936303616;0;Sliced_Fruit;2047.744995;2872.864258;560.0771484;437.444458;T2 D2 (9-16) exp 2.JPG;4032;3024;0.67716435;0.712515937;0.144657559;0.138908023;6;2053.744995;4;3;4;0
1210.010864;3255.669189;1626.704224;3841.742188;0.873831093;0;Sliced_Fruit;1418.010864;3548.669189;586.072998;416.6933594;T2 D2 (9-16) exp 2.JPG;4032;3024;0.468918937;0.880126287;0.137795423;0.145355406;7;1425.010864;5;3;2;0
976.9785156;1225.446289;1400.286621;1831.614136;0.909541488;0;Sliced_Fruit;1187.978516;1528.446289;606.1678467;423.3081055;T2 D3 (17-25) exp 1.JPG;4032;3024;0.392850038;0.379078941;0.139982839;0.150339248;3;1190.978516;1;3;3;0
1553.472534;1301.806885;2005.734375;1781.381226;0.943982363;0;Sliced_Fruit;1779.472534;1540.806885;479.5743408;452.2618408;T2 D3 (17-25) exp 1.JPG;4032;3024;0.588449912;0.382144565;0.149557487;0.118942049;3;1782.472534;2;3;3;0
983.8599854;1930.988525;1389.652466;2441.225098;0.950725079;0;Sliced_Fruit;1185.859985;2185.988525;510.2365723;405.7924805;T2 D3 (17-25) exp 1.JPG;4032;3024;0.392149466;0.542159853;0.134190635;0.126546769;4;1189.859985;3;2;3;0
1485.040039;1918.90686;1901.378662;2457.875732;0.950686157;0;Sliced_Fruit;1693.040039;2187.90686;538.9688721;416.338623;T2 D3 (17-25) exp 1.JPG;4032;3024;0.559867738;0.54263563;0.137678116;0.133672835;4;1697.040039;4;3;5;0
2026.352783;2113.296631;2491.65332;2654.136475;0.941661894;0;Sliced_Fruit;2258.352783;2383.296631;540.8398438;465.3005371;T2 D3 (17-25) exp 1.JPG;4032;3024;0.746809783;0.591095395;0.153869225;0.134136866;4;2262.352783;5;4;3;1
921.2787476;2575.480713;1326.830688;3061.019531;0.951414049;0;Sliced_Fruit;1123.278748;2817.480713;485.5388184;405.5519409;T2 D3 (17-25) exp 1.JPG;4032;3024;0.371454612;0.698779939;0.134111092;0.120421334;5;1128.278748;6;2;3;0
1475.569458;2525.132813;1894.287598;3112.253174;0.837134778;0;Sliced_Fruit;1684.569458;2818.132813;587.1203613;418.7181396;T2 D3 (17-25) exp 1.JPG;4032;3024;0.55706662;0.69894167;0.138464993;0.145615169;5;1689.569458;7;4;4;1
881.9047852;3189.244385;1350.026611;3691.817139;0.936599731;0;Sliced_Fruit;1115.904785;3440.244385;502.5727539;468.1218262;T2 D3 (17-25) exp 1.JPG;4032;3024;0.369016133;0.853235214;0.154802191;0.12464602;6;1121.904785;8;3;3;0
1468.69397;3210.234863;1907.681396;3816.739014;0.94343698;0;Sliced_Fruit;1687.69397;3513.234863;606.5041504;438.9874268;T2 D3 (17-25) exp 1.JPG;4032;3024;0.558099858;0.871338012;0.1451678;0.150422656;7;1694.69397;9;3;3;0
1283.977905;1384.179199;1691.308472;1848.633911;0.932817757;0;Sliced_Fruit;1486.977905;1616.179199;464.4547119;407.3305664;T2 D3 (17-25) exp 2.JPG;4032;3024;0.491725498;0.400838095;0.134699261;0.115192141;3;1489.977905;1;3;4;0
1242.230469;1965.758179;1651.51355;2478.679443;0.864128232;0;Sliced_Fruit;1446.230469;2221.758179;512.9212646;409.2830811;T2 D3 (17-25) exp 2.JPG;4032;3024;0.478250816;0.551031294;0.135344934;0.127212615;4;1450.230469;2;3;3;0
2318.871582;2203.887207;2770.705078;2750.655273;0.733100414;0;Sliced_Fruit;2543.871582;2476.887207;546.7680664;451.8334961;T2 D3 (17-25) exp 2.JPG;4032;3024;0.841227375;0.614307343;0.149415839;0.135607159;5;2548.871582;3;4;3;1
1835.495728;2669.807861;2236.727295;3203.966553;0.938325167;0;Sliced_Fruit;2035.495728;2936.807861;534.1586914;401.2315674;T2 D3 (17-25) exp 2.JPG;4032;3024;0.673113667;0.728374966;0.132682397;0.132479834;6;2041.495728;4;5;4;4
922.7668457;1258.633789;1393.946777;1818.554321;0.951418996;0;Sliced_Fruit;1157.766846;1537.633789;559.9205322;471.1799316;T2 E1 (1-8) exp 1.JPG;4032;3024;0.382859407;0.381357587;0.155813469;0.13886918;3;1160.766846;1;3;3;0
1530.256348;1264.829346;1943.353027;1883.46228;0.938085139;0;Sliced_Fruit;1736.256348;1573.829346;618.6329346;413.0966797;T2 E1 (1-8) exp 1.JPG;4032;3024;0.574158845;0.390334659;0.136606045;0.153430787;3;1739.256348;2;3;3;0
916.0531616;1899.934082;1313.718994;2510.156982;0.936497748;0;Sliced_Fruit;1114.053162;2204.934082;610.2229004;397.6658325;T2 E1 (1-8) exp 1.JPG;4032;3024;0.368403823;0.546858651;0.131503251;0.151344965;4;1118.053162;3;3;3;0
1472.92395;1974.656372;1935.345581;2497.078857;0.955208719;0;Sliced_Fruit;1703.92395;2235.656372;522.4224854;462.4216309;T2 E1 (1-8) exp 1.JPG;4032;3024;0.563466915;0.554478267;0.152917206;0.129569069;4;1707.92395;4;3;3;0
912.0726929;2601.640625;1380.170532;3173.557373;0.952024996;0;Sliced_Fruit;1146.072693;2886.640625;571.916748;468.0978394;T2 E1 (1-8) exp 1.JPG;4032;3024;0.378992293;0.715932695;0.154794259;0.141844432;5;1151.072693;5;3;3;0
1469.764526;2588.20166;1946.298096;3225.602539;0.937093914;0;Sliced_Fruit;1707.764526;2906.20166;637.4008789;476.5335693;T2 E1 (1-8) exp 1.JPG;4032;3024;0.564736947;0.720784142;0.157583852;0.158085535;5;1712.764526;6;3;3;0
906.5303345;3256.807373;1301.254517;3787.718262;0.941816747;0;Sliced_Fruit;1103.530334;3521.807373;530.9108887;394.7241821;T2 E1 (1-8) exp 1.JPG;4032;3024;0.364924052;0.87346413;0.130530484;0.131674328;6;1109.530334;7;3;3;0
1501.137573;3296.26416;1891.727539;3799.639648;0.909210861;0;Sliced_Fruit;1696.137573;3547.26416;503.3754883;390.5899658;T2 E1 (1-8) exp 1.JPG;4032;3024;0.560892055;0.879777817;0.129163348;0.124845111;6;1702.137573;8;3;4;0
1173.454956;1262.122314;1644.374756;1792.459961;0.949249148;0;Sliced_Fruit;1408.454956;1527.122314;530.3376465;470.9197998;T2 E1 (1-8) exp 2.JPG;4032;3024;0.465758914;0.378750574;0.155727447;0.131532154;3;1411.454956;1;3;2;0
1179.701538;1930.566895;1653.76123;2453.55835;0.889523268;0;Sliced_Fruit;1416.701538;2191.566895;522.9914551;474.0596924;T2 E1 (1-8) exp 2.JPG;4032;3024;0.468485958;0.543543377;0.156765771;0.129710182;4;1420.701538;2;3;3;0
1818.488403;1854.965942;2290.040771;2381.774658;0.944893003;0;Sliced_Fruit;2053.488403;2117.965942;526.8087158;471.5523682;T2 E1 (1-8) exp 2.JPG;4032;3024;0.679063625;0.525289172;0.15593663;0.130656924;4;2057.488403;3;3;4;0
1147.019775;2584.930908;1570.855225;3141.203613;0.925162435;0;Sliced_Fruit;1358.019775;2862.930908;556.2727051;423.8354492;T2 E1 (1-8) exp 2.JPG;4032;3024;0.449080614;0.710052309;0.140157225;0.137964461;5;1363.019775;4;3;3;0
1759.25;2517.943848;2211.196533;3040.071045;0.951884151;0;Sliced_Fruit;1984.25;2778.943848;522.1271973;451.9465332;T2 E1 (1-8) exp 2.JPG;4032;3024;0.656167328;0.689222184;0.149453219;0.129495833;5;1989.25;5;4;3;2
1729.606567;3076.273193;2174.421143;3633.222656;0.944266021;0;Sliced_Fruit;1951.606567;3354.273193;556.9494629;444.8145752;T2 E1 (1-8) exp 2.JPG;4032;3024;0.645372542;0.831912994;0.147094767;0.138132307;6;1957.606567;6;3;3;0
973.7589722;1238.24707;1407.626709;1759.999756;0.956001282;0;Sliced_Fruit;1189.758972;1498.24707;521.7526855;433.8677368;T2 E2 (9-16) exp 1.JPG;4032;3024;0.393438814;0.371589055;0.143474781;0.129402948;3;1192.758972;1;3;3;0
1559.921265;1317.86438;2012.189697;1850.025879;0.949553549;0;Sliced_Fruit;1785.921265;1583.86438;532.161499;452.2684326;T2 E2 (9-16) exp 1.JPG;4032;3024;0.590582429;0.392823507;0.149559667;0.131984499;3;1788.921265;2;3;4;0
953.7649536;1876.814331;1373.180908;2341.846436;0.953293383;0;Sliced_Fruit;1162.764954;2108.814331;465.0321045;419.4159546;T2 E2 (9-16) exp 1.JPG;4032;3024;0.38451222;0.523019427;0.138695752;0.115335343;4;1166.764954;3;3;2;0
1481.564697;1942.007202;1897.714233;2459.558838;0.952352941;0;Sliced_Fruit;1689.564697;2200.007202;517.5516357;416.1495361;T2 E2 (9-16) exp 1.JPG;4032;3024;0.558718485;0.545636707;0.137615587;0.128361021;4;1693.564697;4;3;3;0
